time,upstream_reservoir_water_level,upstream_reservoir_outflow,upstream_reservoir_volume,upstream_reservoir_inflow,gate_1_opening,gate_1_outflow,canal_1_water_level,canal_1_inflow,canal_1_outflow,gate_2_opening,gate_2_outflow,canal_2_water_level,canal_2_inflow,canal_2_outflow
760,10.0,10.80149588478125,0,0.0,0.5,10.80149588478125,8.505139671879164,10.80149588478125,11.62250149382424,0.5,7.714650393521139,7.708569809796646,7.714650393521139,11.535970579530396
770,10.0,10.8312805591455,0,0.0,0.5,10.8312805591455,8.496343429346448,10.8312805591455,11.710904812417118,0.5,7.862854040503894,7.671187783544494,7.862854040503894,11.60105666571913
780,10.0,10.863101199238217,0,0.0,0.5,10.863101199238217,8.487149848443474,10.863101199238217,11.782459289535524,0.5,8.00229359954207,7.634708894391141,8.00229359954207,11.650182514877306
790,10.0,10.896259903937505,0,0.0,0.5,10.896259903937505,8.477732212173324,10.896259903937505,11.838023530952508,0.5,8.133908653258018,7.599207188460966,8.133908653258018,11.684079246275628
800,10.0,10.930122414165249,0,0.0,0.5,10.930122414165249,8.468249992017265,10.930122414165249,11.878344429771214,0.5,8.258479231862145,7.564758148889859,8.258479231862145,11.703383188972827
810,10.0,10.964111483676415,0,0.0,0.5,10.964111483676415,8.458850374276997,10.964111483676415,11.904073257703182,0.5,8.376655528812355,7.531438218993062,8.376655528812355,11.708648518492025
820,10.0,10.997700788198472,0,0.0,0.5,10.997700788198472,8.449669596404428,10.997700788198472,11.915778575455262,0.5,8.488981004763998,7.499324454618991,8.488981004763998,11.700357442171166
830,10.0,11.030409333935912,0,0.0,0.5,11.030409333935912,8.440834123175152,11.030409333935912,11.91395665686345,0.5,8.595910585172902,7.468494276105582,8.595910585172902,11.678928436513795
840,10.0,11.061796328499907,0,0.0,0.5,11.061796328499907,8.432461687040865,11.061796328499907,11.89903994192858,0.5,8.697825154037131,7.439025298518037,8.697825154037131,11.644722912791648
850,10.0,11.091456477894727,0,0.0,0.5,11.091456477894727,8.424662212774532,11.091456477894727,11.871403904527986,0.5,8.79504320801494,7.410995224661432,8.79504320801494,11.598050593675413
860,10.0,11.11901567322642,0,0.0,0.5,11.11901567322642,8.417538643250023,11.11901567322642,11.831372625677423,0.5,8.88783030276977,7.384481789553682,8.88783030276977,11.539173813544757
870,10.0,11.144127030761013,0,0.0,0.5,11.144127030761013,8.41118768063427,11.144127030761013,11.779223292336221,0.5,8.97640676061444,7.35956274814666,8.97640676061444,11.468310901316695
880,10.0,11.166467249037291,0,0.0,0.5,11.166467249037291,8.405700455247336,11.166467249037291,11.715189787730697,0.5,9.060953992448097,7.336315900449429,9.060953992448097,11.385638762171183
890,10.0,11.185733246961911,0,0.0,0.5,11.185733246961911,8.401163132746863,11.185733246961911,11.639465497009336,0.5,9.141619702804455,7.314819150079203,9.141619702804455,11.291294739827022
900,10.0,11.201639047122802,0,0.0,0.5,11.201639047122802,8.39765746903675,11.201639047122802,11.552205418134104,0.5,9.21852218480751,7.2951505938147,9.21852218480751,11.185377811257805
910,10.0,11.2139128688427,0,0.0,0.5,11.2139128688427,8.39526132132958,11.2139128688427,11.453527639559686,0.5,9.291753865410326,7.277388641082235,9.291753865410326,11.06794913865689
920,10.0,11.222294395624035,0,0.0,0.5,11.222294395624035,8.394049123072579,11.222294395624035,11.343514221324035,0.5,9.36138422598935,7.2689651138713405,9.36138422598935,10.20373694707873
930,10.0,11.226532181455859,0,0.0,0.5,11.226532181455859,8.394092329958715,11.226532181455859,11.222211492842133,0.5,9.396807112979236,7.269545643019468,9.396807112979236,9.33875419816646
940,10.0,11.22638115978787,0,0.0,0.5,11.22638115978787,8.395459843984431,11.22638115978787,11.089629757216295,0.5,9.40009289803725,7.278860829043669,9.40009289803725,8.468574295617131
950,10.0,11.221600217620562,0,0.0,0.5,11.221600217620562,8.397850609064236,11.221600217620562,10.982523709640198,0.5,9.371142829773435,7.296692260500905,9.371142829773435,7.587999684049918
960,10.0,11.213237008136357,0,0.0,0.5,11.213237008136357,8.401008583019646,11.213237008136357,10.897439612595335,0.5,9.309497569217731,7.322885739152021,9.309497569217731,6.690149704106092
970,10.0,11.202180430818734,0,0.0,0.5,11.202180430818734,8.404715209338917,11.202180430818734,10.831517798891516,0.5,9.214226870457859,7.357379534463125,9.214226870457859,5.764847339347401
980,10.0,11.189188995234721,0,0.0,0.5,11.189188995234721,8.408784035649807,11.189188995234721,10.782306364145722,0.5,9.08373410295187,7.400265960683186,9.08373410295187,4.795091480945708
990,10.0,11.174910687884854,0,0.0,0.5,11.174910687884854,8.413056575262532,11.174910687884854,10.747656726612432,0.5,8.915369169708399,7.4519456557983075,8.915369169708399,3.747399658196336
1000,10.0,11.159897847802931,0,0.0,0.5,11.159897847802931,8.417398950463054,11.159897847802931,10.725660327750711,0.5,8.704526096536751,7.5136533970668715,8.704526096536751,2.5337519696803668
1010,10.0,11.144618897371927,0,0.0,0.5,11.144618897371927,8.421699064279679,11.144618897371927,10.71460751570948,0.5,8.441766637550526,7.593260632458066,8.441766637550526,0.4810430984310797
1020,10.0,11.129467976292974,0,0.0,0.5,11.129467976292974,8.425864154013656,11.129467976292974,10.712959002895245,0.5,8.083484667622168,7.674095479134288,8.083484667622168,0.0
1030,10.0,11.114773105781705,0,0.0,0.5,11.114773105781705,8.42981863771853,11.114773105781705,10.719324735294338,0.5,7.701243632407124,7.751107915458359,7.701243632407124,0.0
1040,10.0,11.100803273270355,0,0.0,0.5,11.100803273270355,8.433502197543794,11.100803273270355,10.73244729074393,0.5,7.318080571985041,7.82428872117821,7.318080571985041,0.0
1050,10.0,11.087774688221396,0,0.0,0.5,11.087774688221396,8.436868062858165,11.087774688221396,10.751188156784208,0.5,6.9336301267837275,7.893625022446047,6.9336301267837275,0.0
1060,10.0,11.075856374425014,0,0.0,0.5,11.075856374425014,8.43988146729154,11.075856374425014,10.774515931087556,0.5,6.547534329155848,7.959100365737606,6.547534329155848,0.0
1070,10.0,11.065175210856804,0,0.0,0.5,11.065175210856804,8.442518260552296,11.065175210856804,10.80149588478125,0.5,6.159434745579897,8.020694713193405,6.159434745579897,0.0
1080,10.0,11.055820499259918,0,0.0,0.5,11.055820499259918,8.44476365995344,11.055820499259918,10.8312805591455,0.5,5.768962726671709,8.078384340460122,5.768962726671709,0.0
1090,10.0,11.047848114762171,0,0.0,0.5,11.047848114762171,8.446611129108678,11.047848114762171,10.863101199238217,0.5,5.375726776273018,8.132141608222852,5.375726776273018,0.0
1100,10.0,11.041284281620094,0,0.0,0.5,11.041284281620094,8.448061372885505,11.041284281620094,10.896259903937505,0.5,4.979295445213605,8.18193456267499,4.979295445213605,0.0
1110,10.0,11.036129006854967,0,0.0,0.5,11.036129006854967,8.449121438812401,11.036129006854967,10.930122414165249,0.5,4.579173073739854,8.227726293412388,4.579173073739854,0.0
1120,10.0,11.032359198376508,0,0.0,0.5,11.032359198376508,8.449803915959402,11.032359198376508,10.964111483676415,0.5,4.174763684029268,8.269473930252682,4.174763684029268,0.0
1130,10.0,11.029931490064032,0,0.0,0.5,11.029931490064032,8.450126222978058,11.029931490064032,10.997700788198472,0.5,3.765314320622856,8.30712707345891,3.765314320622856,0.0
1140,10.0,11.028784793470312,0,0.0,0.5,11.028784793470312,8.450109977573403,11.028784793470312,11.030409333935912,0.5,3.349820639214202,8.340625279851052,3.349820639214202,0.0
1150,10.0,11.02884259385541,0,0.0,0.5,11.02884259385541,8.449780440226958,11.02884259385541,11.061796328499907,0.5,2.926857869166367,8.369893858542715,2.926857869166367,0.0
1160,10.0,11.030015006834233,0,0.0,0.5,11.030015006834233,8.449166025516353,11.030015006834233,11.091456477894727,0.5,2.4942493187512578,8.394836351730229,2.4942493187512578,0.0
1170,10.0,11.032200610824505,0,0.0,0.5,11.032200610824505,8.448297874892335,11.032200610824505,11.11901567322642,0.5,2.0483311103828123,8.415319662834056,2.0483311103828123,0.0
1180,10.0,11.03528806957252,0,0.0,0.5,11.03528806957252,8.44720948528045,11.03528806957252,11.144127030761013,0.5,1.5819966073266225,8.431139628907323,1.5819966073266225,0.0
1190,10.0,11.039157558219301,0,0.0,0.5,11.039157558219301,8.44593638837227,11.039157558219301,11.166467249037291,0.5,1.077612955939656,8.441915758466719,1.077612955939656,0.0
1200,10.0,11.043682005587826,0,0.0,0.5,11.043682005587826,8.444515875958528,11.043682005587826,11.185733246961911,0.5,0.4517269316270573,8.446433027782989,0.4517269316270573,0.0
1210,10.0,11.048728164579611,0,0.0,0.5,11.048728164579611,8.442986767133096,11.048728164579611,11.201639047122802,0.5,0.0,8.446433027782989,0.0,0.0
1220,10.0,11.054157521737901,0,0.0,0.5,11.054157521737901,8.441389213662047,11.054157521737901,11.2139128688427,0.5,0.0,8.446433027782989,0.0,0.0
1230,10.0,11.059827056143442,0,0.0,0.5,11.059827056143442,8.439764540267241,11.059827056143442,11.222294395624035,0.5,0.0,8.423183574602014,0.0,2.324945318097494
1240,10.0,11.065589856841203,0,0.0,0.5,11.065589856841203,8.438155117021095,11.065589856841203,11.226532181455859,0.5,1.0839587856784494,8.399046566125923,1.0839587856784494,3.4976596332875007
1250,10.0,11.071295606937088,0,0.0,0.5,11.071295606937088,8.436604261492587,11.071295606937088,11.22638115978787,0.5,1.7168366061963338,8.373731259106984,1.7168366061963338,4.248367308090245
1260,10.0,11.076790941335933,0,0.0,0.5,11.076790941335933,8.43515616872974,11.076790941335933,11.221600217620562,0.5,2.1955926095689793,8.34752108397626,2.1955926095689793,4.816610122641477
1270,10.0,11.081919683795311,0,0.0,0.5,11.081919683795311,8.43384299548633,11.081919683795311,11.213237008136357,0.5,2.6027953464132287,8.320779891629488,2.6027953464132287,5.27691458109036
1280,10.0,11.086568527467497,0,0.0,0.5,11.086568527467497,8.432686876452818,11.086568527467497,11.202180430818734,0.5,2.963521582329868,8.2937712914671,2.963521582329868,5.664381598568663
1290,10.0,11.090659761077465,0,0.0,0.5,11.090659761077465,8.431701584111245,11.090659761077465,11.189188995234721,0.5,3.29010172589123,8.266683245629551,3.29010172589123,5.998906309646283
1300,10.0,11.09414528834689,0,0.0,0.5,11.09414528834689,8.430893930115865,11.09414528834689,11.174910687884854,0.5,3.589882242983172,8.239651485889832,3.589882242983172,6.293058216955034
1310,10.0,11.09700159342635,0,0.0,0.5,11.09700159342635,8.430264967572098,11.09700159342635,11.159897847802931,0.5,3.867731381885804,8.212775120411177,3.867731381885804,6.555367929751232
1320,10.0,11.099225438963826,0,0.0,0.5,11.099225438963826,8.429811032988017,11.099225438963826,11.144618897371927,0.5,4.127102908703683,8.18612689966547,4.127102908703683,6.791924983274292
1330,10.0,11.10083015504248,0,0.0,0.5,11.10083015504248,8.429524654775511,11.10083015504248,11.129467976292974,0.5,4.37056699079604,8.159760155888284,4.37056699079604,7.007241368514722
1340,10.0,11.10184241886084,0,0.0,0.5,11.10184241886084,8.429395347906302,11.10184241886084,11.114773105781705,0.5,4.600105419397917,8.133713647854673,4.600105419397917,7.2047562227590305
1350,10.0,11.102299450848612,0,0.0,0.5,11.102299450848612,8.429410309682085,11.102299450848612,11.100803273270355,0.5,4.817289073764963,8.108015046531397,4.817289073764963,7.38714920609254
1360,10.0,11.102246569778117,0,0.0,0.5,11.102246569778117,8.429555028497653,11.102246569778117,11.087774688221396,0.5,5.023391064282347,8.0826835099193,5.023391064282347,7.556544725491956
1370,10.0,11.101735060948997,0,0.0,0.5,11.101735060948997,8.429813815362893,11.101735060948997,11.075856374425014,0.5,5.219462268396344,8.057731628668053,5.219462268396344,7.714650393521139
1380,10.0,11.100820319702512,0,0.0,0.5,11.100820319702512,8.43017026645135,11.100820319702512,11.065175210856804,0.5,5.406383661305694,8.03316692487607,5.406383661305694,7.862854040503894
1390,10.0,11.099560238536391,0,0.0,0.5,11.099560238536391,8.430607663844116,11.099560238536391,11.055820499259918,0.5,5.584903687102599,8.008993025751677,5.584903687102599,8.00229359954207
1400,10.0,11.098013810656113,0,0.0,0.5,11.098013810656113,8.431109320803055,11.098013810656113,11.047848114762171,0.5,5.755665629241516,7.985210595511512,5.755665629241516,8.133908653258018
1410,10.0,11.096239926361374,0,0.0,0.5,11.096239926361374,8.431658877250467,11.096239926361374,11.041284281620094,0.5,5.919228087417581,7.961818084067066,5.919228087417581,8.258479231862145
1420,10.0,11.094296341516365,0,0.0,0.5,11.094296341516365,8.432240550597081,11.094296341516365,11.036129006854967,0.5,6.076080576595044,7.9388123345448935,6.076080576595044,8.376655528812355
1430,10.0,11.092238799680661,0,0.0,0.5,11.092238799680661,8.432839346610123,11.092238799680661,11.032359198376508,0.5,6.2266555956531935,7.916189080453785,6.2266555956531935,8.488981004763998
1440,10.0,11.090120291414225,0,0.0,0.5,11.090120291414225,8.433441234623626,11.090120291414225,11.029931490064032,0.5,6.371338090169842,7.893943355503755,6.371338090169842,8.595910585172902
1450,10.0,11.087990435905771,0,0.0,0.5,11.087990435905771,8.43403329104798,11.087990435905771,11.028784793470312,0.5,6.510472958358003,7.872069833546964,6.510472958358003,8.697825154037131
1460,10.0,11.085894971474092,0,0.0,0.5,11.085894971474092,8.434603814824166,11.085894971474092,11.02884259385541,0.5,6.644371065092232,7.850563112117737,6.644371065092232,8.79504320801494
1470,10.0,11.083875342703896,0,0.0,0.5,11.083875342703896,8.435142418182863,11.083875342703896,11.030015006834233,0.5,6.773314103154463,7.8294179501215835,6.773314103154463,8.88783030276977
1480,10.0,11.081968373037746,0,0.0,0.5,11.081968373037746,8.435640095804995,11.081968373037746,11.032200610824505,0.5,6.897558553084863,7.808629468046288,6.897558553084863,8.97640676061444
1490,10.0,11.080206012580451,0,0.0,0.5,11.080206012580451,8.436089275235075,11.080206012580451,11.03528806957252,0.5,7.0173389306898954,7.788193317428706,7.0173389306898954,9.060953992448097
1500,10.0,11.078615151703364,0,0.0,0.5,11.078615151703364,8.436483851169916,11.078615151703364,11.039157558219301,0.5,7.132870466229577,7.768105825062958,7.132870466229577,9.141619702804455
1510,10.0,11.077217491779468,0,0.0,0.5,11.077217491779468,8.436819206031831,11.077217491779468,11.043682005587826,0.5,7.244351326270504,7.748364116477588,7.244351326270504,9.21852218480751
1520,10.0,11.07602946504847,0,0.0,0.5,11.07602946504847,8.43709221903652,11.07602946504847,11.048728164579611,0.5,7.351964464605702,7.728966222469542,7.351964464605702,9.291753865410326
1530,10.0,11.075062196214246,0,0.0,0.5,11.075062196214246,8.437301265781283,11.075062196214246,11.054157521737901,0.5,7.455879170098281,7.7099111719106315,7.455879170098281,9.36138422598935
1540,10.0,11.07432149892195,0,0.0,0.5,11.07432149892195,8.437446210209067,11.07432149892195,11.059827056143442,0.5,7.556252365138506,7.691505624432224,7.556252365138506,9.396807112979236
1550,10.0,11.073807900753579,0,0.0,0.5,11.073807900753579,8.437528390648191,11.073807900753579,11.065589856841203,0.5,7.651657774144705,7.674021273193299,7.651657774144705,9.40009289803725
1560,10.0,11.073516690822746,0,0.0,0.5,11.073516690822746,8.437550601487048,11.073516690822746,11.071295606937088,0.5,7.74091607527775,7.657719005648342,7.74091607527775,9.371142829773435
1570,10.0,11.073437984442611,0,0.0,0.5,11.073437984442611,8.437517071918116,11.073437984442611,11.076790941335933,0.5,7.822950353981023,7.642853533495975,7.822950353981023,9.309497569217731
1580,10.0,11.07355679968574,0,0.0,0.5,11.07355679968574,8.437433443077019,11.07355679968574,11.081919683795311,0.5,7.896748147428809,7.629678746265685,7.896748147428809,9.214226870457859
1590,10.0,11.07385314094943,0,0.0,0.5,11.07385314094943,8.437306289211838,11.07385314094943,11.086568527467497,0.5,7.961319587255249,7.618454601108719,7.961319587255249,9.08373410295187
1600,10.0,11.074303699224387,0,0.0,0.5,11.074303699224387,8.437142728593308,11.074303699224387,11.090659761077465,0.5,8.015649957738333,7.609457408989019,8.015649957738333,8.915369169708399
1610,10.0,11.074883234598783,0,0.0,0.5,11.074883234598783,8.436950108055827,11.074883234598783,11.09414528834689,0.5,8.058636796801498,7.602998515991666,8.058636796801498,8.704526096536751
1620,10.0,11.075565697506322,0,0.0,0.5,11.075565697506322,8.436735749096627,11.075565697506322,11.09700159342635,0.5,8.088986219179592,7.599470711807957,8.088986219179592,8.441766637550526
1630,10.0,11.076325131147817,0,0.0,0.5,11.076325131147817,8.436506746018466,11.076325131147817,11.099225438963826,0.5,8.104973039118686,7.599685595522922,8.104973039118686,8.083484667622168
1640,10.0,11.077136388637218,0,0.0,0.5,11.077136388637218,8.436269808354414,11.077136388637218,11.10083015504248,0.5,8.102785263291599,7.603701011831767,8.102785263291599,7.701243632407124
1650,10.0,11.077975692352172,0,0.0,0.5,11.077975692352172,8.436031141089327,11.077975692352172,11.10184241886084,0.5,8.082157418915653,7.611341780301073,8.082157418915653,7.318080571985041
1660,10.0,11.078821058547234,0,0.0,0.5,11.078821058547234,8.435796357166312,11.078821058547234,11.102299450848612,0.5,8.043829634719025,7.622443775380426,8.043829634719025,6.9336301267837275
1670,10.0,11.079652606900083,0,0.0,0.5,11.079652606900083,8.435570417537532,11.079652606900083,11.102246569778117,0.5,7.988377737468958,7.636852209463557,7.988377737468958,6.547534329155848
1680,10.0,11.080452771960832,0,0.0,0.5,11.080452771960832,8.43535759464765,11.080452771960832,11.101735060948997,0.5,7.9162303294717,7.654420165302475,7.9162303294717,6.159434745579897
1690,10.0,11.081206431253433,0,0.0,0.5,11.081206431253433,8.43516145576316,11.081206431253433,11.100820319702512,0.5,7.827680146464503,7.675007339500403,7.827680146464503,5.768962726671709
1700,10.0,11.08190096290827,0,0.0,0.5,11.08190096290827,8.434984863006878,11.08190096290827,11.099560238536391,0.5,7.722890394456483,7.698478975682238,7.722890394456483,5.375726776273018
1710,10.0,11.082526244102478,0,0.0,0.5,11.082526244102478,8.434829987341342,11.082526244102478,11.098013810656113,0.5,7.601896302568622,7.724704984255788,7.601896302568622,4.979295445213605
1720,10.0,11.083074600193374,0,0.0,0.5,11.083074600193374,8.43469833407966,11.083074600193374,11.096239926361374,0.5,7.464601670161479,7.753559270220005,7.464601670161479,4.579173073739854
1730,10.0,11.083540713212011,0,0.0,0.5,11.083540713212011,8.434590777796616,11.083540713212011,11.094296341516365,0.5,7.31076963900604,7.784919329769773,7.31076963900604,4.174763684029268
1740,10.0,11.083921497309584,0,0.0,0.5,11.083921497309584,8.434507604772906,11.083921497309584,11.092238799680661,0.5,7.140006150014568,7.81866624806369,7.140006150014568,3.765314320622856
1750,10.0,11.084215947798128,0,0.0,0.5,11.084215947798128,8.434448561336744,11.084215947798128,11.090120291414225,0.5,6.951733305131123,7.854685374722859,6.951733305131123,3.349820639214202
1760,10.0,11.084424969581974,0,0.0,0.5,11.084424969581974,8.434412906673506,11.084424969581974,11.087990435905771,0.5,6.745147641637415,7.892868272447569,6.745147641637415,2.926857869166367
1770,10.0,11.084551190024035,0,0.0,0.5,11.084551190024035,8.434399468859006,11.084551190024035,11.085894971474092,0.5,6.51915395541243,7.9331173188141815,6.51915395541243,2.4942493187512578
1780,10.0,11.084598760620306,0,0.0,0.5,11.084598760620306,8.434406703038169,11.084598760620306,11.083875342703896,0.5,6.272255644813797,7.975356564158491,6.272255644813797,2.0483311103828123
1790,10.0,11.084573151256862,0,0.0,0.5,11.084573151256862,8.43443275082036,11.084573151256862,11.081968373037746,0.5,6.0023577975012,8.019560176060237,6.0023577975012,1.5819966073266225
1800,10.0,11.084480940288461,0,0.0,0.5,11.084480940288461,8.43447550009744,11.084480940288461,11.080206012580451,0.5,5.706360892060691,8.065847655421447,5.706360892060691,1.077612955939656
1810,10.0,11.084329603198965,0,0.0,0.5,11.084329603198965,8.434532644612396,11.084329603198965,11.078615151703364,0.5,5.379070361289739,8.115121089718073,5.379070361289739,0.4517269316270573
1820,10.0,11.084127302174906,0,0.0,0.5,11.084127302174906,8.434601742716351,11.084127302174906,11.077217491779468,0.5,5.007278866540675,8.16519387838348,5.007278866540675,0.0
1830,10.0,11.083882678539174,0,0.0,0.5,11.083882678539174,8.434680274851258,11.083882678539174,11.07602946504847,0.5,4.598835982592904,8.211182238209409,4.598835982592904,0.0
1840,10.0,11.08360464964685,0,0.0,0.5,11.08360464964685,8.434765699385585,11.08360464964685,11.075062196214246,0.5,4.188893652637447,8.253071174735783,4.188893652637447,0.0
1850,10.0,11.083302211535122,0,0.0,0.5,11.083302211535122,8.434855506511717,11.083302211535122,11.07432149892195,0.5,3.7770933742462933,8.280002520621462,3.7770933742462933,1.0839587856784494
1860,10.0,11.082984248340358,0,0.0,0.5,11.082984248340358,8.434947269987585,11.082984248340358,11.073807900753579,0.5,3.4871283214492355,8.297705437773992,3.4871283214492355,1.7168366061963338
1870,10.0,11.082659349243498,0,0.0,0.5,11.082659349243498,8.435038696571793,11.082659349243498,11.073516690822746,0.5,3.282973370353682,8.30857924538184,3.282973370353682,2.1955926095689793
1880,10.0,11.082335633477525,0,0.0,0.5,11.082335633477525,8.435127673062143,11.082335633477525,11.073437984442611,0.5,3.151431516684156,8.31406560708455,3.151431516684156,2.6027953464132287
1890,10.0,11.082020583724029,0,0.0,0.5,11.082020583724029,8.435212310902525,11.082020583724029,11.07355679968574,0.5,3.083438553893161,8.315264776800182,3.083438553893161,2.963521582329868
1900,10.0,11.081720888037644,0,0.0,0.5,11.081720888037644,8.435290988373406,11.081720888037644,11.07385314094943,0.5,3.069145986144455,8.313055219402715,3.069145986144455,3.29010172589123
1910,10.0,11.081442290264164,0,0.0,0.5,11.081442290264164,8.435362374283804,11.081442290264164,11.074303699224387,0.5,3.0981713179015506,8.3081381101519,3.0981713179015506,3.589882242983172
1920,10.0,11.081189505924312,0,0.0,0.5,11.081189505924312,8.43542543699706,11.081189505924312,11.074883234598783,0.5,3.160618517127326,8.301066981504315,3.160618517127326,3.867731381885804
1930,10.0,11.080966190024713,0,0.0,0.5,11.080966190024713,8.435479441922244,11.080966190024713,11.075565697506322,0.5,3.247874673320856,8.292274699150486,3.247874673320856,4.127102908703683
1940,10.0,11.080774945731111,0,0.0,0.5,11.080774945731111,8.435523940068077,11.080774945731111,11.076325131147817,0.5,3.352939072994396,8.282098419972469,3.352939072994396,4.37056699079604
1950,10.0,11.080617364725548,0,0.0,0.5,11.080617364725548,8.43555874982896,11.080617364725548,11.077136388637218,0.5,3.470384227594611,8.270801208054436,3.470384227594611,4.600105419397917
1960,10.0,11.080494091574762,0,0.0,0.5,11.080494091574762,8.435583933821187,11.080494091574762,11.077975692352172,0.5,3.5961296303351715,8.258589613620138,3.5961296303351715,4.817289073764963
1970,10.0,11.0804049056753,0,0.0,0.5,11.0804049056753,8.435599772292468,11.0804049056753,11.078821058547234,0.5,3.727164774007775,8.245627350717392,3.727164774007775,5.023391064282347
1980,10.0,11.080348815379736,0,0.0,0.5,11.080348815379736,8.435606734377265,11.080348815379736,11.079652606900083,0.5,3.8612927925277596,8.232045655958705,3.8612927925277596,5.219462268396344
1990,10.0,11.08032415979209,0,0.0,0.5,11.08032415979209,8.435605448255577,11.08032415979209,11.080452771960832,0.5,3.9969203769225263,8.217951023114873,3.9969203769225263,5.406383661305694
2000,10.0,11.08032871447875,0,0.0,0.5,11.08032871447875,8.435596671087831,11.08032871447875,11.081206431253433,0.5,4.1328961338167876,8.203430947582016,4.1328961338167876,5.584903687102599
2010,10.0,11.080359797995147,0,0.0,0.5,11.080359797995147,8.435581259438699,11.080359797995147,11.08190096290827,0.5,4.268390384502396,8.188558195134624,4.268390384502396,5.755665629241516
2020,10.0,11.080414376694172,0,0.0,0.5,11.080414376694172,8.435560140764617,11.080414376694172,11.082526244102478,0.5,4.402807364970883,8.173393987910156,4.402807364970883,5.919228087417581
2030,10.0,11.0804891657721,0,0.0,0.5,11.0804891657721,8.435534286420404,11.0804891657721,11.083074600193374,0.5,4.53572162142743,8.15799039835848,4.53572162142743,6.076080576595044
2040,10.0,11.080580724931645,0,0.0,0.5,11.080580724931645,8.4355046865376,11.080580724931645,11.083540713212011,0.5,4.66683204500626,8.14239216285201,4.66683204500626,6.2266555956531935
2050,10.0,11.080685547407668,0,0.0,0.5,11.080685547407668,8.43547232703858,11.080685547407668,11.083921497309584,0.5,4.795928615540687,8.126638068105718,4.795928615540687,6.371338090169842
2060,10.0,11.080800141416333,0,0.0,0.5,11.080800141416333,8.435438168974763,11.080800141416333,11.084215947798128,0.5,4.9228682611057755,8.110762021133196,4.9228682611057755,6.510472958358003
2070,10.0,11.08092110335872,0,0.0,0.5,11.08092110335872,8.43540313031253,11.08092110335872,11.084424969581974,0.5,5.0475572555835475,8.09479388303811,5.0475572555835475,6.644371065092232
2080,10.0,11.08104518234055,0,0.0,0.5,11.08104518234055,8.435368070235695,11.08104518234055,11.084551190024035,0.5,5.1699383179363485,8.078760125185928,5.1699383179363485,6.773314103154463
2090,10.0,11.081169335765187,0,0.0,0.5,11.081169335765187,8.435333775987143,11.081169335765187,11.084598760620306,0.5,5.289981107232741,8.062684350727407,5.289981107232741,6.897558553084863
2100,10.0,11.081290775921776,0,0.0,0.5,11.081290775921776,8.435300952233792,11.081290775921776,11.084573151256862,0.5,5.407675183128244,8.04658771325179,5.407675183128244,7.0173389306898954
2110,10.0,11.081407007627325,0,0.0,0.5,11.081407007627325,8.43527021290718,11.081407007627325,11.084480940288461,0.5,5.523024766643276,8.030489256255928,5.523024766643276,7.132870466229577
2120,10.0,11.081515857094843,0,0.0,0.5,11.081515857094843,8.435242075446139,11.081515857094843,11.084329603198965,0.5,5.636044823282349,8.014406191226046,5.636044823282349,7.244351326270504
2130,10.0,11.081615492291142,0,0.0,0.5,11.081615492291142,8.4352169573473,11.081615492291142,11.084127302174906,0.5,5.7467581230808795,7.9983541278107975,5.7467581230808795,7.351964464605702
2140,10.0,11.081704435121154,0,0.0,0.5,11.081704435121154,8.43519517491312,11.081704435121154,11.083882678539174,0.5,5.85519302641598,7.982347266373974,5.85519302641598,7.455879170098281
2150,10.0,11.081781565832197,0,0.0,0.5,11.081781565832197,8.435176944074975,11.081781565832197,11.08360464964685,0.5,5.961381811792844,7.966398560840518,5.961381811792844,7.556252365138506
2160,10.0,11.081846120073857,0,0.0,0.5,11.081846120073857,8.435162383160362,11.081846120073857,11.083302211535122,0.5,6.065359410262625,7.9505355772016975,6.065359410262625,7.651657774144705
2170,10.0,11.08189767907892,0,0.0,0.5,11.08189767907892,8.435151517467748,11.08189767907892,11.082984248340358,0.5,6.167062428099755,7.934797040729918,6.167062428099755,7.74091607527775
2180,10.0,11.081936153449501,0,0.0,0.5,11.081936153449501,8.435144285509809,11.081936153449501,11.082659349243498,0.5,6.266358732974506,7.919231124519853,6.266358732974506,7.822950353981023
2190,10.0,11.081961761041688,0,0.0,0.5,11.081961761041688,8.435140546785451,11.081961761041688,11.082335633477525,0.5,6.363063056374983,7.903894273609315,6.363063056374983,7.896748147428809
2200,10.0,11.081974999442915,0,0.0,0.5,11.081974999442915,8.43514009094264,11.081974999442915,11.082020583724029,0.5,6.456947556262123,7.888850553299384,6.456947556262123,7.961319587255249
2210,10.0,11.081976613529807,0,0.0,0.5,11.081976613529807,8.435142648197562,11.081976613529807,11.081720888037644,0.5,6.547747979848419,7.874171533520484,6.547747979848419,8.015649957738333
2220,10.0,11.081967558581614,0,0.0,0.5,11.081967558581614,8.435147900880736,11.081967558581614,11.081442290264164,0.5,6.635165808812358,7.859936823640592,6.635165808812358,8.058636796801498
2230,10.0,11.081948959406006,0,0.0,0.5,11.081948959406006,8.435155495415552,11.081948959406006,11.081189505924312,0.5,6.718866077017672,7.846235622218973,6.718866077017672,8.088986219179592
2240,10.0,11.081922067935123,0,0.0,0.5,11.081922067935123,8.435165054194655,11.081922067935123,11.080966190024713,0.5,6.798469079245087,7.833170582620237,6.798469079245087,8.104973039118686
