target_flow_m3s,head_m,gate_1_opening_m,gate_2_opening_m,gate_3_opening_m,gate_4_opening_m,gate_5_opening_m
1020,14.0,0.0,2.2341640162892076,5.0,2.2341640162892076,0.0
1030,14.0,0.0,2.2805773889979255,5.0,2.2805773889979255,0.0
1040,14.0,0.0,2.326990761706643,5.0,2.326990761706643,0.0
1050,14.0,0.0,2.373404134415361,5.0,2.373404134415361,0.0
1060,14.0,0.0,2.4198175071240784,5.0,2.4198175071240784,0.0
1070,14.0,0.0,2.4662308798327963,5.0,2.4662308798327963,0.0
1080,14.0,0.0,2.512644252541514,5.0,2.512644252541514,0.0
1090,14.0,0.0,2.5590576252502317,5.0,2.5590576252502317,0.0
1100,14.0,0.0,2.605470997958949,5.0,2.605470997958949,0.0
1110,14.0,0.0,2.651884370667667,5.0,2.651884370667667,0.0
1120,14.0,0.0,2.698297743376385,5.0,2.698297743376385,0.0
1130,14.0,0.0,2.7447111160851025,5.0,2.7447111160851025,0.0
1140,14.0,0.0,2.7911244887938205,5.0,2.7911244887938205,0.0
1150,14.0,0.0,2.837537861502538,5.0,2.837537861502538,0.0
1160,14.0,0.0,2.883951234211256,5.0,2.883951234211256,0.0
1170,14.0,0.0,2.9303646069199734,5.0,2.9303646069199734,0.0
1180,14.0,0.0,2.9767779796286913,5.0,2.9767779796286913,0.0
1190,14.0,0.0,3.0231913523374088,5.0,3.0231913523374088,0.0
1200,14.0,0.0,3.0696047250461267,5.0,3.0696047250461267,0.0
1210,14.0,0.0,3.116018097754844,5.0,3.116018097754844,0.0
1220,14.0,0.0,3.162431470463562,5.0,3.162431470463562,0.0
1230,14.0,0.0,3.2088448431722796,5.0,3.2088448431722796,0.0
1240,14.0,0.0,3.2552582158809975,5.0,3.2552582158809975,0.0
1250,14.0,0.0,3.301671588589715,5.0,3.301671588589715,0.0
1260,14.0,0.0,3.348084961298433,5.0,3.348084961298433,0.0
1270,14.0,0.0,3.3944983340071504,5.0,3.3944983340071504,0.0
1280,14.0,0.0,3.4409117067158683,5.0,3.4409117067158683,0.0
1290,14.0,0.0,3.4873250794245862,5.0,3.4873250794245862,0.0
1300,14.0,0.0,3.5337384521333037,5.0,3.5337384521333037,0.0
1310,14.0,0.0,3.5801518248420217,5.0,3.5801518248420217,0.0
1320,14.0,0.0,3.626565197550739,5.0,3.626565197550739,0.0
1330,14.0,0.0,3.672978570259457,5.0,3.672978570259457,0.0
1340,14.0,0.0,3.7193919429681745,5.0,3.7193919429681745,0.0
1350,14.0,0.0,3.7658053156768925,5.0,3.7658053156768925,0.0
1360,14.0,0.0,3.81221868838561,5.0,3.81221868838561,0.0
1370,14.0,0.0,3.858632061094328,5.0,3.858632061094328,0.0
1380,14.0,0.0,3.9050454338030454,5.0,3.9050454338030454,0.0
1390,14.0,0.0,3.9514588065117633,5.0,3.9514588065117633,0.0
1400,14.0,0.0,3.9978721792204808,5.0,3.9978721792204808,0.0
1410,14.0,0.0,4.044285551929199,5.0,4.044285551929199,0.0
1420,14.0,0.0,4.090698924637916,5.0,4.090698924637916,0.0
1430,14.0,0.0,4.1371122973466345,5.0,4.1371122973466345,0.0
1440,14.0,0.0,4.183525670055352,5.0,4.183525670055352,0.0
1450,14.0,0.0,4.2299390427640695,5.0,4.2299390427640695,0.0
1460,14.0,0.0,4.276352415472787,5.0,4.276352415472787,0.0
1470,14.0,0.0,4.322765788181505,5.0,4.322765788181505,0.0
1480,14.0,0.0,4.369179160890223,5.0,4.369179160890223,0.0
1490,14.0,0.0,4.41559253359894,5.0,4.41559253359894,0.0
1500,14.0,0.0,4.462005906307658,5.0,4.462005906307658,0.0
1510,14.0,0.0,4.508419279016376,5.0,4.508419279016376,0.0
1520,14.0,0.0,4.554832651725094,5.0,4.554832651725094,0.0
1530,14.0,0.0,4.601246024433811,5.0,4.601246024433811,0.0
1540,14.0,0.0,4.647659397142529,5.0,4.647659397142529,0.0
1550,14.0,0.0,4.694072769851247,5.0,4.694072769851247,0.0
1560,14.0,0.0,4.7404861425599645,5.0,4.7404861425599645,0.0
1570,14.0,0.0,4.786899515268682,5.0,4.786899515268682,0.0
1580,14.0,0.0,4.833312887977399,5.0,4.833312887977399,0.0
1590,14.0,0.0,4.879726260686118,5.0,4.879726260686118,0.0
1600,14.0,0.0,4.926139633394835,5.0,4.926139633394835,0.0
1610,14.0,0.0,4.972553006103553,5.0,4.972553006103553,0.0
1620,14.0,0.018966378812271548,5.0,5.0,5.0,0.018966378812271548
1630,14.0,0.06537975152098927,5.0,5.0,5.0,0.06537975152098927
1640,14.0,0.11179312422970698,5.0,5.0,5.0,0.11179312422970698
1650,14.0,0.1582064969384247,5.0,5.0,5.0,0.1582064969384247
1660,14.0,0.20461986964714243,5.0,5.0,5.0,0.20461986964714243
1670,14.0,0.25103324235586016,5.0,5.0,5.0,0.25103324235586016
1680,14.0,0.29744661506457787,5.0,5.0,5.0,0.29744661506457787
1690,14.0,0.3438599877732956,5.0,5.0,5.0,0.3438599877732956
1700,14.0,0.3902733604820133,5.0,5.0,5.0,0.3902733604820133
1710,14.0,0.43668673319073104,5.0,5.0,5.0,0.43668673319073104
1720,14.0,0.48310010589944874,5.0,5.0,5.0,0.48310010589944874
1730,14.0,0.5295134786081664,5.0,5.0,5.0,0.5295134786081664
1740,14.0,0.5759268513168841,5.0,5.0,5.0,0.5759268513168841
1750,14.0,0.6223402240256019,5.0,5.0,5.0,0.6223402240256019
1760,14.0,0.6687535967343196,5.0,5.0,5.0,0.6687535967343196
1770,14.0,0.7151669694430374,5.0,5.0,5.0,0.7151669694430374
1780,14.0,0.7615803421517551,5.0,5.0,5.0,0.7615803421517551
1790,14.0,0.8079937148604728,5.0,5.0,5.0,0.8079937148604728
1800,14.0,0.8544070875691905,5.0,5.0,5.0,0.8544070875691905
1810,14.0,0.9008204602779082,5.0,5.0,5.0,0.9008204602779082
1820,14.0,0.9472338329866259,5.0,5.0,5.0,0.9472338329866259
1830,14.0,0.9936472056953436,5.0,5.0,5.0,0.9936472056953436
1840,14.0,1.0400605784040613,5.0,5.0,5.0,1.0400605784040613
1850,14.0,1.086473951112779,5.0,5.0,5.0,1.086473951112779
1860,14.0,1.1328873238214967,5.0,5.0,5.0,1.1328873238214967
1870,14.0,1.1793006965302144,5.0,5.0,5.0,1.1793006965302144
1880,14.0,1.2257140692389321,5.0,5.0,5.0,1.2257140692389321
1890,14.0,1.27212744194765,5.0,5.0,5.0,1.27212744194765
1900,14.0,1.3185408146563677,5.0,5.0,5.0,1.3185408146563677
1910,14.0,1.3649541873650854,5.0,5.0,5.0,1.3649541873650854
1920,14.0,1.4113675600738032,5.0,5.0,5.0,1.4113675600738032
1930,14.0,1.4577809327825209,5.0,5.0,5.0,1.4577809327825209
1940,14.0,1.5041943054912386,5.0,5.0,5.0,1.5041943054912386
1950,14.0,1.5506076781999563,5.0,5.0,5.0,1.5506076781999563
1960,14.0,1.597021050908674,5.0,5.0,5.0,1.597021050908674
1970,14.0,1.6434344236173917,5.0,5.0,5.0,1.6434344236173917
1980,14.0,1.6898477963261094,5.0,5.0,5.0,1.6898477963261094
1990,14.0,1.736261169034827,5.0,5.0,5.0,1.736261169034827
2000,14.0,1.7826745417435448,5.0,5.0,5.0,1.7826745417435448
2010,14.0,1.8290879144522625,5.0,5.0,5.0,1.8290879144522625
2020,14.0,1.8755012871609802,5.0,5.0,5.0,1.8755012871609802
2030,14.0,1.921914659869698,5.0,5.0,5.0,1.921914659869698
2040,14.0,1.9683280325784158,5.0,5.0,5.0,1.9683280325784158
2050,14.0,2.0147414052871335,5.0,5.0,5.0,2.0147414052871335
2060,14.0,2.061154777995851,5.0,5.0,5.0,2.061154777995851
2070,14.0,2.107568150704569,5.0,5.0,5.0,2.107568150704569
2080,14.0,2.1539815234132864,5.0,5.0,5.0,2.1539815234132864
2090,14.0,2.2003948961220043,5.0,5.0,5.0,2.2003948961220043
2100,14.0,2.246808268830722,5.0,5.0,5.0,2.246808268830722
2110,14.0,2.2932216415394397,5.0,5.0,5.0,2.2932216415394397
2120,14.0,2.3396350142481577,5.0,5.0,5.0,2.3396350142481577
2130,14.0,2.386048386956875,5.0,5.0,5.0,2.386048386956875
2140,14.0,2.432461759665593,5.0,5.0,5.0,2.432461759665593
2150,14.0,2.4788751323743106,5.0,5.0,5.0,2.4788751323743106
2160,14.0,2.5252885050830285,5.0,5.0,5.0,2.5252885050830285
2170,14.0,2.571701877791746,5.0,5.0,5.0,2.571701877791746
2180,14.0,2.618115250500464,5.0,5.0,5.0,2.618115250500464
2190,14.0,2.6645286232091814,5.0,5.0,5.0,2.6645286232091814
2200,14.0,2.7109419959178993,5.0,5.0,5.0,2.7109419959178993
2210,14.0,2.757355368626617,5.0,5.0,5.0,2.757355368626617
2220,14.0,2.8037687413353347,5.0,5.0,5.0,2.8037687413353347
2230,14.0,2.850182114044052,5.0,5.0,5.0,2.850182114044052
2240,14.0,2.89659548675277,5.0,5.0,5.0,2.89659548675277
2250,14.0,2.9430088594614876,5.0,5.0,5.0,2.9430088594614876
2260,14.0,2.9894222321702055,5.0,5.0,5.0,2.9894222321702055
2270,14.0,3.0358356048789235,5.0,5.0,5.0,3.0358356048789235
2280,14.0,3.082248977587641,5.0,5.0,5.0,3.082248977587641
2290,14.0,3.128662350296359,5.0,5.0,5.0,3.128662350296359
2300,14.0,3.1750757230050763,5.0,5.0,5.0,3.1750757230050763
2310,14.0,3.2214890957137943,5.0,5.0,5.0,3.2214890957137943
2320,14.0,3.2679024684225118,5.0,5.0,5.0,3.2679024684225118
2330,14.0,3.3143158411312297,5.0,5.0,5.0,3.3143158411312297
2340,14.0,3.360729213839947,5.0,5.0,5.0,3.360729213839947
2350,14.0,3.407142586548665,5.0,5.0,5.0,3.407142586548665
2360,14.0,3.4535559592573826,5.0,5.0,5.0,3.4535559592573826
2370,14.0,3.4999693319661005,5.0,5.0,5.0,3.4999693319661005
2380,14.0,3.546382704674818,5.0,5.0,5.0,3.546382704674818
2390,14.0,3.592796077383536,5.0,5.0,5.0,3.592796077383536
2400,14.0,3.6392094500922534,5.0,5.0,5.0,3.6392094500922534
2410,14.0,3.6856228228009713,5.0,5.0,5.0,3.6856228228009713
2420,14.0,3.732036195509689,5.0,5.0,5.0,3.732036195509689
2430,14.0,3.7784495682184067,5.0,5.0,5.0,3.7784495682184067
2440,14.0,3.8248629409271246,5.0,5.0,5.0,3.8248629409271246
2450,14.0,3.871276313635842,5.0,5.0,5.0,3.871276313635842
2460,14.0,3.91768968634456,5.0,5.0,5.0,3.91768968634456
2470,14.0,3.9641030590532775,5.0,5.0,5.0,3.9641030590532775
2480,14.0,4.010516431761995,5.0,5.0,5.0,4.010516431761995
2490,14.0,4.056929804470713,5.0,5.0,5.0,4.056929804470713
2500,14.0,4.103343177179431,5.0,5.0,5.0,4.103343177179431
0,14.5,0.0,0.0,0.0,0.0,0.0
10,14.5,0.0,0.0,0.09121224407641591,0.0,0.0
20,14.5,0.0,0.0,0.18242448815283183,0.0,0.0
30,14.5,0.0,0.0,0.2736367322292478,0.0,0.0
40,14.5,0.0,0.0,0.36484897630566365,0.0,0.0
50,14.5,0.0,0.0,0.4560612203820796,0.0,0.0
60,14.5,0.0,0.0,0.5472734644584956,0.0,0.0
70,14.5,0.0,0.0,0.6384857085349115,0.0,0.0
80,14.5,0.0,0.0,0.7296979526113273,0.0,0.0
90,14.5,0.0,0.0,0.8209101966877432,0.0,0.0
100,14.5,0.0,0.0,0.9121224407641592,0.0,0.0
110,14.5,0.0,0.0,1.003334684840575,0.0,0.0
120,14.5,0.0,0.0,1.0945469289169911,0.0,0.0
130,14.5,0.0,0.0,1.185759172993407,0.0,0.0
140,14.5,0.0,0.0,1.276971417069823,0.0,0.0
150,14.5,0.0,0.0,1.3681836611462388,0.0,0.0
160,14.5,0.0,0.0,1.4593959052226546,0.0,0.0
170,14.5,0.0,0.0,1.5506081492990706,0.0,0.0
180,14.5,0.0,0.0,1.6418203933754865,0.0,0.0
190,14.5,0.0,0.0,1.7330326374519025,0.0,0.0
200,14.5,0.0,0.0,1.8242448815283183,0.0,0.0
210,14.5,0.0,0.0,1.9154571256047344,0.0,0.0
220,14.5,0.0,0.0,2.00666936968115,0.0,0.0
230,14.5,0.0,0.0,2.097881613757566,0.0,0.0
240,14.5,0.0,0.0,2.1890938578339822,0.0,0.0
250,14.5,0.0,0.0,2.280306101910398,0.0,0.0
260,14.5,0.0,0.0,2.371518345986814,0.0,0.0
270,14.5,0.0,0.0,2.46273059006323,0.0,0.0
280,14.5,0.0,0.0,2.553942834139646,0.0,0.0
290,14.5,0.0,0.0,2.6451550782160616,0.0,0.0
300,14.5,0.0,0.0,2.7363673222924776,0.0,0.0
310,14.5,0.0,0.0,2.8275795663688936,0.0,0.0
320,14.5,0.0,0.0,2.918791810445309,0.0,0.0
330,14.5,0.0,0.0,3.0100040545217253,0.0,0.0
340,14.5,0.0,0.0,3.1012162985981413,0.0,0.0
350,14.5,0.0,0.0,3.1924285426745573,0.0,0.0
360,14.5,0.0,0.0,3.283640786750973,0.0,0.0
370,14.5,0.0,0.0,3.374853030827389,0.0,0.0
380,14.5,0.0,0.0,3.466065274903805,0.0,0.0
390,14.5,0.0,0.0,3.557277518980221,0.0,0.0
400,14.5,0.0,0.0,3.6484897630566366,0.0,0.0
410,14.5,0.0,0.0,3.7397020071330527,0.0,0.0
420,14.5,0.0,0.0,3.8309142512094687,0.0,0.0
430,14.5,0.0,0.0,3.9221264952858848,0.0,0.0
440,14.5,0.0,0.0,4.0133387393623,0.0,0.0
450,14.5,0.0,0.0,4.104550983438717,0.0,0.0
460,14.5,0.0,0.0,4.195763227515132,0.0,0.0
470,14.5,0.0,0.0,4.286975471591548,0.0,0.0
480,14.5,0.0,0.0,4.3781877156679645,0.0,0.0
490,14.5,0.0,0.0,4.46939995974438,0.0,0.0
500,14.5,0.0,0.0,4.560612203820796,0.0,0.0
510,14.5,0.0,0.0,4.651824447897212,0.0,0.0
520,14.5,0.0,0.0,4.743036691973628,0.0,0.0
530,14.5,0.0,0.0,4.834248936050043,0.0,0.0
540,14.5,0.0,0.0,4.92546118012646,0.0,0.0
550,14.5,0.0,0.008336712101437603,5.0,0.008336712101437603,0.0
560,14.5,0.0,0.05394283413964556,5.0,0.05394283413964556,0.0
570,14.5,0.0,0.09954895617785352,5.0,0.09954895617785352,0.0
580,14.5,0.0,0.1451550782160615,5.0,0.1451550782160615,0.0
590,14.5,0.0,0.19076120025426943,5.0,0.19076120025426943,0.0
600,14.5,0.0,0.2363673222924774,5.0,0.2363673222924774,0.0
610,14.5,0.0,0.2819734443306854,5.0,0.2819734443306854,0.0
620,14.5,0.0,0.32757956636889335,5.0,0.32757956636889335,0.0
630,14.5,0.0,0.37318568840710126,5.0,0.37318568840710126,0.0
640,14.5,0.0,0.4187918104453092,5.0,0.4187918104453092,0.0
650,14.5,0.0,0.4643979324835172,5.0,0.4643979324835172,0.0
660,14.5,0.0,0.5100040545217251,5.0,0.5100040545217251,0.0
670,14.5,0.0,0.5556101765599332,5.0,0.5556101765599332,0.0
680,14.5,0.0,0.6012162985981411,5.0,0.6012162985981411,0.0
690,14.5,0.0,0.6468224206363491,5.0,0.6468224206363491,0.0
700,14.5,0.0,0.692428542674557,5.0,0.692428542674557,0.0
710,14.5,0.0,0.7380346647127649,5.0,0.7380346647127649,0.0
720,14.5,0.0,0.7836407867509729,5.0,0.7836407867509729,0.0
730,14.5,0.0,0.8292469087891808,5.0,0.8292469087891808,0.0
740,14.5,0.0,0.8748530308273889,5.0,0.8748530308273889,0.0
750,14.5,0.0,0.9204591528655968,5.0,0.9204591528655968,0.0
760,14.5,0.0,0.9660652749038048,5.0,0.9660652749038048,0.0
770,14.5,0.0,1.0116713969420128,5.0,1.0116713969420128,0.0
780,14.5,0.0,1.0572775189802206,5.0,1.0572775189802206,0.0
790,14.5,0.0,1.1028836410184286,5.0,1.1028836410184286,0.0
800,14.5,0.0,1.1484897630566366,5.0,1.1484897630566366,0.0
810,14.5,0.0,1.1940958850948447,5.0,1.1940958850948447,0.0
820,14.5,0.0,1.2397020071330525,5.0,1.2397020071330525,0.0
830,14.5,0.0,1.2853081291712605,5.0,1.2853081291712605,0.0
840,14.5,0.0,1.3309142512094685,5.0,1.3309142512094685,0.0
850,14.5,0.0,1.3765203732476765,5.0,1.3765203732476765,0.0
860,14.5,0.0,1.4221264952858843,5.0,1.4221264952858843,0.0
870,14.5,0.0,1.4677326173240923,5.0,1.4677326173240923,0.0
880,14.5,0.0,1.5133387393623003,5.0,1.5133387393623003,0.0
890,14.5,0.0,1.5589448614005081,5.0,1.5589448614005081,0.0
900,14.5,0.0,1.6045509834387162,5.0,1.6045509834387162,0.0
910,14.5,0.0,1.6501571054769242,5.0,1.6501571054769242,0.0
920,14.5,0.0,1.6957632275151322,5.0,1.6957632275151322,0.0
930,14.5,0.0,1.74136934955334,5.0,1.74136934955334,0.0
940,14.5,0.0,1.786975471591548,5.0,1.786975471591548,0.0
950,14.5,0.0,1.832581593629756,5.0,1.832581593629756,0.0
960,14.5,0.0,1.878187715667964,5.0,1.878187715667964,0.0
970,14.5,0.0,1.9237938377061718,5.0,1.9237938377061718,0.0
980,14.5,0.0,1.9693999597443799,5.0,1.9693999597443799,0.0
990,14.5,0.0,2.015006081782588,5.0,2.015006081782588,0.0
1000,14.5,0.0,2.0606122038207957,5.0,2.0606122038207957,0.0
1010,14.5,0.0,2.106218325859004,5.0,2.106218325859004,0.0
1020,14.5,0.0,2.1518244478972117,5.0,2.1518244478972117,0.0
1030,14.5,0.0,2.1974305699354195,5.0,2.1974305699354195,0.0
1040,14.5,0.0,2.2430366919736278,5.0,2.2430366919736278,0.0
1050,14.5,0.0,2.2886428140118356,5.0,2.2886428140118356,0.0
1060,14.5,0.0,2.3342489360500434,5.0,2.3342489360500434,0.0
1070,14.5,0.0,2.3798550580882516,5.0,2.3798550580882516,0.0
1080,14.5,0.0,2.4254611801264594,5.0,2.4254611801264594,0.0
1090,14.5,0.0,2.4710673021646676,5.0,2.4710673021646676,0.0
1100,14.5,0.0,2.5166734242028754,5.0,2.5166734242028754,0.0
1110,14.5,0.0,2.5622795462410832,5.0,2.5622795462410832,0.0
1120,14.5,0.0,2.6078856682792915,5.0,2.6078856682792915,0.0
1130,14.5,0.0,2.6534917903174993,5.0,2.6534917903174993,0.0
1140,14.5,0.0,2.699097912355707,5.0,2.699097912355707,0.0
1150,14.5,0.0,2.7447040343939153,5.0,2.7447040343939153,0.0
1160,14.5,0.0,2.790310156432123,5.0,2.790310156432123,0.0
1170,14.5,0.0,2.8359162784703313,5.0,2.8359162784703313,0.0
1180,14.5,0.0,2.881522400508539,5.0,2.881522400508539,0.0
1190,14.5,0.0,2.927128522546747,5.0,2.927128522546747,0.0
1200,14.5,0.0,2.972734644584955,5.0,2.972734644584955,0.0
1210,14.5,0.0,3.018340766623163,5.0,3.018340766623163,0.0
1220,14.5,0.0,3.0639468886613708,5.0,3.0639468886613708,0.0
1230,14.5,0.0,3.109553010699579,5.0,3.109553010699579,0.0
1240,14.5,0.0,3.155159132737787,5.0,3.155159132737787,0.0
1250,14.5,0.0,3.2007652547759946,5.0,3.2007652547759946,0.0
1260,14.5,0.0,3.246371376814203,5.0,3.246371376814203,0.0
1270,14.5,0.0,3.2919774988524106,5.0,3.2919774988524106,0.0
1280,14.5,0.0,3.337583620890619,5.0,3.337583620890619,0.0
1290,14.5,0.0,3.3831897429288267,5.0,3.3831897429288267,0.0
1300,14.5,0.0,3.4287958649670345,5.0,3.4287958649670345,0.0
1310,14.5,0.0,3.4744019870052427,5.0,3.4744019870052427,0.0
1320,14.5,0.0,3.5200081090434505,5.0,3.5200081090434505,0.0
1330,14.5,0.0,3.5656142310816583,5.0,3.5656142310816583,0.0
1340,14.5,0.0,3.6112203531198666,5.0,3.6112203531198666,0.0
1350,14.5,0.0,3.6568264751580744,5.0,3.6568264751580744,0.0
1360,14.5,0.0,3.702432597196282,5.0,3.702432597196282,0.0
1370,14.5,0.0,3.7480387192344904,5.0,3.7480387192344904,0.0
1380,14.5,0.0,3.793644841272698,5.0,3.793644841272698,0.0
1390,14.5,0.0,3.8392509633109064,5.0,3.8392509633109064,0.0
1400,14.5,0.0,3.8848570853491142,5.0,3.8848570853491142,0.0
1410,14.5,0.0,3.930463207387322,5.0,3.930463207387322,0.0
1420,14.5,0.0,3.9760693294255303,5.0,3.9760693294255303,0.0
1430,14.5,0.0,4.0216754514637385,5.0,4.0216754514637385,0.0
1440,14.5,0.0,4.067281573501946,5.0,4.067281573501946,0.0
1450,14.5,0.0,4.112887695540154,5.0,4.112887695540154,0.0
1460,14.5,0.0,4.158493817578362,5.0,4.158493817578362,0.0
1470,14.5,0.0,4.20409993961657,5.0,4.20409993961657,0.0
1480,14.5,0.0,4.249706061654778,5.0,4.249706061654778,0.0
1490,14.5,0.0,4.295312183692986,5.0,4.295312183692986,0.0
1500,14.5,0.0,4.3409183057311935,5.0,4.3409183057311935,0.0
1510,14.5,0.0,4.386524427769402,5.0,4.386524427769402,0.0
1520,14.5,0.0,4.43213054980761,5.0,4.43213054980761,0.0
1530,14.5,0.0,4.477736671845817,5.0,4.477736671845817,0.0
1540,14.5,0.0,4.523342793884026,5.0,4.523342793884026,0.0
1550,14.5,0.0,4.568948915922234,5.0,4.568948915922234,0.0
1560,14.5,0.0,4.614555037960441,5.0,4.614555037960441,0.0
1570,14.5,0.0,4.660161159998649,5.0,4.660161159998649,0.0
1580,14.5,0.0,4.705767282036858,5.0,4.705767282036858,0.0
1590,14.5,0.0,4.751373404075065,5.0,4.751373404075065,0.0
1600,14.5,0.0,4.796979526113273,5.0,4.796979526113273,0.0
1610,14.5,0.0,4.8425856481514815,5.0,4.8425856481514815,0.0
1620,14.5,0.0,4.88819177018969,5.0,4.88819177018969,0.0
1630,14.5,0.0,4.933797892227897,5.0,4.933797892227897,0.0
1640,14.5,0.0,4.979404014266105,5.0,4.979404014266105,0.0
1650,14.5,0.02501013630431281,5.0,5.0,5.0,0.02501013630431281
1660,14.5,0.07061625834252076,5.0,5.0,5.0,0.07061625834252076
1670,14.5,0.11622238038072873,5.0,5.0,5.0,0.11622238038072873
1680,14.5,0.16182850241893668,5.0,5.0,5.0,0.16182850241893668
1690,14.5,0.20743462445714464,5.0,5.0,5.0,0.20743462445714464
1700,14.5,0.25304074649535263,5.0,5.0,5.0,0.25304074649535263
1710,14.5,0.2986468685335606,5.0,5.0,5.0,0.2986468685335606
1720,14.5,0.3442529905717685,5.0,5.0,5.0,0.3442529905717685
1730,14.5,0.38985911260997647,5.0,5.0,5.0,0.38985911260997647
1740,14.5,0.43546523464818443,5.0,5.0,5.0,0.43546523464818443
1750,14.5,0.4810713566863924,5.0,5.0,5.0,0.4810713566863924
1760,14.5,0.5266774787246004,5.0,5.0,5.0,0.5266774787246004
1770,14.5,0.5722836007628084,5.0,5.0,5.0,0.5722836007628084
1780,14.5,0.6178897228010163,5.0,5.0,5.0,0.6178897228010163
1790,14.5,0.6634958448392243,5.0,5.0,5.0,0.6634958448392243
1800,14.5,0.7091019668774322,5.0,5.0,5.0,0.7091019668774322
1810,14.5,0.7547080889156401,5.0,5.0,5.0,0.7547080889156401
1820,14.5,0.8003142109538481,5.0,5.0,5.0,0.8003142109538481
1830,14.5,0.845920332992056,5.0,5.0,5.0,0.845920332992056
1840,14.5,0.8915264550302641,5.0,5.0,5.0,0.8915264550302641
1850,14.5,0.937132577068472,5.0,5.0,5.0,0.937132577068472
1860,14.5,0.98273869910668,5.0,5.0,5.0,0.98273869910668
1870,14.5,1.028344821144888,5.0,5.0,5.0,1.028344821144888
1880,14.5,1.0739509431830958,5.0,5.0,5.0,1.0739509431830958
1890,14.5,1.1195570652213038,5.0,5.0,5.0,1.1195570652213038
1900,14.5,1.1651631872595118,5.0,5.0,5.0,1.1651631872595118
1910,14.5,1.2107693092977199,5.0,5.0,5.0,1.2107693092977199
1920,14.5,1.2563754313359277,5.0,5.0,5.0,1.2563754313359277
1930,14.5,1.3019815533741357,5.0,5.0,5.0,1.3019815533741357
1940,14.5,1.3475876754123437,5.0,5.0,5.0,1.3475876754123437
1950,14.5,1.3931937974505517,5.0,5.0,5.0,1.3931937974505517
1960,14.5,1.4387999194887595,5.0,5.0,5.0,1.4387999194887595
1970,14.5,1.4844060415269675,5.0,5.0,5.0,1.4844060415269675
1980,14.5,1.5300121635651756,5.0,5.0,5.0,1.5300121635651756
1990,14.5,1.5756182856033834,5.0,5.0,5.0,1.5756182856033834
2000,14.5,1.6212244076415914,5.0,5.0,5.0,1.6212244076415914
2010,14.5,1.6668305296797994,5.0,5.0,5.0,1.6668305296797994
2020,14.5,1.7124366517180074,5.0,5.0,5.0,1.7124366517180074
2030,14.5,1.7580427737562152,5.0,5.0,5.0,1.7580427737562152
2040,14.5,1.8036488957944232,5.0,5.0,5.0,1.8036488957944232
2050,14.5,1.8492550178326312,5.0,5.0,5.0,1.8492550178326312
2060,14.5,1.8948611398708393,5.0,5.0,5.0,1.8948611398708393
2070,14.5,1.940467261909047,5.0,5.0,5.0,1.940467261909047
2080,14.5,1.986073383947255,5.0,5.0,5.0,1.986073383947255
2090,14.5,2.031679505985463,5.0,5.0,5.0,2.031679505985463
2100,14.5,2.077285628023671,5.0,5.0,5.0,2.077285628023671
2110,14.5,2.122891750061879,5.0,5.0,5.0,2.122891750061879
2120,14.5,2.1684978721000867,5.0,5.0,5.0,2.1684978721000867
2130,14.5,2.214103994138295,5.0,5.0,5.0,2.214103994138295
2140,14.5,2.2597101161765027,5.0,5.0,5.0,2.2597101161765027
2150,14.5,2.305316238214711,5.0,5.0,5.0,2.305316238214711
2160,14.5,2.350922360252919,5.0,5.0,5.0,2.350922360252919
2170,14.5,2.3965284822911266,5.0,5.0,5.0,2.3965284822911266
2180,14.5,2.442134604329335,5.0,5.0,5.0,2.442134604329335
2190,14.5,2.4877407263675426,5.0,5.0,5.0,2.4877407263675426
2200,14.5,2.5333468484057504,5.0,5.0,5.0,2.5333468484057504
2210,14.5,2.5789529704439587,5.0,5.0,5.0,2.5789529704439587
2220,14.5,2.6245590924821665,5.0,5.0,5.0,2.6245590924821665
2230,14.5,2.6701652145203747,5.0,5.0,5.0,2.6701652145203747
2240,14.5,2.7157713365585825,5.0,5.0,5.0,2.7157713365585825
2250,14.5,2.7613774585967903,5.0,5.0,5.0,2.7613774585967903
2260,14.5,2.8069835806349985,5.0,5.0,5.0,2.8069835806349985
2270,14.5,2.8525897026732063,5.0,5.0,5.0,2.8525897026732063
2280,14.5,2.898195824711414,5.0,5.0,5.0,2.898195824711414
2290,14.5,2.9438019467496224,5.0,5.0,5.0,2.9438019467496224
2300,14.5,2.98940806878783,5.0,5.0,5.0,2.98940806878783
2310,14.5,3.035014190826038,5.0,5.0,5.0,3.035014190826038
2320,14.5,3.080620312864246,5.0,5.0,5.0,3.080620312864246
2330,14.5,3.126226434902454,5.0,5.0,5.0,3.126226434902454
2340,14.5,3.1718325569406622,5.0,5.0,5.0,3.1718325569406622
2350,14.5,3.21743867897887,5.0,5.0,5.0,3.21743867897887
2360,14.5,3.263044801017078,5.0,5.0,5.0,3.263044801017078
2370,14.5,3.308650923055286,5.0,5.0,5.0,3.308650923055286
2380,14.5,3.354257045093494,5.0,5.0,5.0,3.354257045093494
2390,14.5,3.3998631671317017,5.0,5.0,5.0,3.3998631671317017
2400,14.5,3.44546928916991,5.0,5.0,5.0,3.44546928916991
2410,14.5,3.4910754112081177,5.0,5.0,5.0,3.4910754112081177
2420,14.5,3.536681533246326,5.0,5.0,5.0,3.536681533246326
2430,14.5,3.5822876552845337,5.0,5.0,5.0,3.5822876552845337
2440,14.5,3.6278937773227415,5.0,5.0,5.0,3.6278937773227415
